Value,Mode,Port,Timestamp Sent,Timestamp Received
28.0,0.0,5.0,56155.0,1761785527602.6428
29.0,0.0,6.0,56001.0,1761785527603.0298
29.0,0.0,7.0,56161.0,1761785527603.4016
126.0,1.0,0.0,55494.0,1761785527603.7886
29.0,1.0,1.0,55334.0,1761785527604.2021
29.0,1.0,2.0,55474.0,1761785527604.5837
29.0,1.0,3.0,55917.0,1761785527605.0671
29.0,1.0,4.0,55103.0,1761785527605.4756
28.0,1.0,5.0,56163.0,1761785527605.8467
29.0,1.0,6.0,56022.0,1761785527606.2393
29.0,1.0,7.0,56161.0,1761785527606.615
126.0,0.0,0.0,55485.0,1761785527606.977
29.0,0.0,1.0,55324.0,1761785527607.321
29.0,0.0,2.0,55470.0,1761785527607.6624
29.0,0.0,3.0,55912.0,1761785527608.0305
29.0,0.0,4.0,55101.0,1761785527608.4028
28.0,0.0,5.0,56155.0,1761785527608.858
29.0,0.0,6.0,56020.0,1761785527609.2783
29.0,0.0,7.0,56158.0,1761785527609.7031
126.0,1.0,0.0,55478.0,1761785527610.1333
29.0,1.0,1.0,55318.0,1761785527610.5444
29.0,1.0,2.0,55467.0,1761785527610.8982
29.0,1.0,3.0,55913.0,1761785527611.2615
29.0,1.0,4.0,55088.0,1761785527611.619
28.0,1.0,5.0,56170.0,1761785527612.0073
29.0,1.0,6.0,56034.0,1761785527612.4265
29.0,1.0,7.0,56161.0,1761785527612.812
126.0,0.0,0.0,55482.0,1761785527613.196
29.0,0.0,1.0,55332.0,1761785527613.6948
29.0,0.0,2.0,55477.0,1761785527620.6711
29.0,0.0,3.0,55914.0,1761785527621.2588
29.0,0.0,4.0,55093.0,1761785527621.766
28.0,0.0,5.0,56178.0,1761785527622.216
29.0,0.0,6.0,56021.0,1761785527622.6187
29.0,0.0,7.0,56156.0,1761785527622.9983
126.0,1.0,0.0,55475.0,1761785527623.4277
29.0,1.0,1.0,55331.0,1761785527623.8662
29.0,1.0,2.0,55469.0,1761785527624.2915
29.0,1.0,3.0,55911.0,1761785527624.657
29.0,1.0,4.0,55099.0,1761785527625.0244
28.0,1.0,5.0,56170.0,1761785527625.3667
29.0,1.0,6.0,56025.0,1761785527625.7302
29.0,1.0,7.0,56157.0,1761785527626.0776
126.0,0.0,0.0,55487.0,1761785527626.4229
29.0,0.0,1.0,55334.0,1761785527626.758
29.0,0.0,2.0,55471.0,1761785527627.0935
29.0,0.0,3.0,55903.0,1761785527627.5557
29.0,0.0,4.0,55095.0,1761785527627.9233
28.0,0.0,5.0,56163.0,1761785527628.359
29.0,0.0,6.0,56023.0,1761785527628.7146
29.0,0.0,6.0,56023.0,1761785527629.0842
28.0,1.0,3.0,55894.0,1761785527629.599
29.0,1.0,4.0,55084.0,1761785527630.0042
29.0,1.0,5.0,56168.0,1761785527630.5068
29.0,1.0,6.0,55994.0,1761785527631.0022
29.0,1.0,7.0,56143.0,1761785527631.5107
126.0,0.0,0.0,55477.0,1761785527631.9758
29.0,0.0,1.0,55319.0,1761785527632.4778
29.0,0.0,2.0,55465.0,1761785527632.9844
29.0,0.0,3.0,55904.0,1761785527633.4067
28.0,0.0,4.0,55091.0,1761785527633.7776
29.0,0.0,5.0,56171.0,1761785527634.1538
29.0,0.0,6.0,56010.0,1761785527634.5347
29.0,0.0,7.0,56145.0,1761785527634.9133
126.0,1.0,0.0,55466.0,1761785527635.276
29.0,1.0,1.0,55311.0,1761785527635.661
29.0,1.0,2.0,55464.0,1761785527636.043
28.0,1.0,3.0,55905.0,1761785527636.4036
29.0,1.0,4.0,55092.0,1761785527636.7478
29.0,1.0,5.0,56154.0,1761785527637.1162
29.0,1.0,6.0,56014.0,1761785527637.5073
29.0,1.0,7.0,56151.0,1761785527637.9346
126.0,0.0,0.0,55484.0,1761785527638.3313
29.0,0.0,1.0,55314.0,1761785527638.7156
29.0,0.0,2.0,55459.0,1761785527639.0989
28.0,0.0,3.0,55898.0,1761785527639.461
29.0,0.0,4.0,55095.0,1761785527639.8696
29.0,0.0,5.0,56170.0,1761785527640.2417
29.0,0.0,6.0,56021.0,1761785527640.6023
29.0,0.0,7.0,56148.0,1761785527640.935
126.0,1.0,0.0,55496.0,1761785527641.2747
29.0,1.0,1.0,55333.0,1761785527641.6135
29.0,1.0,2.0,55467.0,1761785527641.9507
28.0,1.0,3.0,55899.0,1761785527642.2793
29.0,1.0,4.0,55094.0,1761785527642.6448
29.0,1.0,5.0,56169.0,1761785527643.0605
29.0,1.0,6.0,56028.0,1761785527643.5125
29.0,1.0,7.0,56158.0,1761785527643.8513
126.0,0.0,0.0,55475.0,1761785527644.2024
29.0,0.0,1.0,55318.0,1761785527644.5432
29.0,0.0,2.0,55458.0,1761785527644.8716
28.0,0.0,3.0,55893.0,1761785527645.2283
29.0,0.0,4.0,55087.0,1761785527645.5818
29.0,0.0,5.0,56156.0,1761785527645.9321
29.0,0.0,6.0,56010.0,1761785527646.5837
29.0,0.0,7.0,56145.0,1761785527647.019
126.0,1.0,0.0,55473.0,1761785527647.6038
29.0,1.0,1.0,55317.0,1761785527648.0618
29.0,1.0,2.0,55458.0,1761785527648.7786
28.0,1.0,3.0,55897.0,1761785527649.4172
29.0,1.0,4.0,55086.0,1761785527650.0369
29.0,1.0,5.0,56164.0,1761785527650.4358
29.0,1.0,6.0,56012.0,1761785527650.8599
29.0,1.0,7.0,56151.0,1761785527651.2717
126.0,0.0,0.0,55475.0,1761785527651.7017
29.0,0.0,1.0,55312.0,1761785527652.2053
29.0,0.0,2.0,55461.0,1761785527652.724
28.0,0.0,3.0,55891.0,1761785527653.2742
29.0,0.0,4.0,55077.0,1761785527653.6824
29.0,0.0,5.0,56141.0,1761785527654.0894
29.0,0.0,6.0,56001.0,1761785527654.458
29.0,0.0,7.0,56145.0,1761785527654.821
126.0,1.0,0.0,55476.0,1761785527655.2766
29.0,1.0,1.0,55334.0,1761785527655.8005
29.0,1.0,2.0,55475.0,1761785527656.3428
28.0,1.0,3.0,55897.0,1761785527656.808
29.0,1.0,4.0,55074.0,1761785527657.3516
29.0,1.0,5.0,56160.0,1761785527657.8606
29.0,1.0,6.0,56013.0,1761785527658.394
29.0,1.0,7.0,56153.0,1761785527658.9631
126.0,0.0,0.0,55482.0,1761785527659.5435
29.0,0.0,1.0,55323.0,1761785527660.0225
29.0,0.0,2.0,55467.0,1761785527660.4246
28.0,0.0,3.0,55897.0,1761785527660.9058
29.0,0.0,4.0,55080.0,1761785527661.3516
29.0,0.0,5.0,56156.0,1761785527661.7346
29.0,0.0,6.0,56004.0,1761785527662.097
29.0,0.0,7.0,56160.0,1761785527662.4707
126.0,1.0,0.0,55480.0,1761785527662.8499
29.0,1.0,1.0,55331.0,1761785527663.2437
29.0,1.0,2.0,55461.0,1761785527664.0593
28.0,1.0,3.0,55894.0,1761785527664.651
29.0,1.0,4.0,55074.0,1761785527665.2068
29.0,1.0,5.0,56148.0,1761785527665.6648
29.0,1.0,6.0,56004.0,1761785527666.121
29.0,1.0,7.0,56148.0,1761785527666.5286
126.0,0.0,0.0,55467.0,1761785527667.1511
29.0,0.0,1.0,55318.0,1761785527667.6255
29.0,0.0,2.0,55468.0,1761785527668.2517
28.0,0.0,3.0,55898.0,1761785527668.8633
29.0,0.0,4.0,55078.0,1761785527669.3599
29.0,0.0,5.0,56141.0,1761785527669.8533
29.0,0.0,6.0,56011.0,1761785527670.5928
29.0,0.0,7.0,56150.0,1761785527671.2522
126.0,1.0,0.0,55471.0,1761785527671.944
29.0,1.0,1.0,55314.0,1761785527672.4268
29.0,1.0,2.0,55456.0,1761785527672.8308
28.0,1.0,3.0,55890.0,1761785527673.1997
29.0,1.0,4.0,55075.0,1761785527673.5667
29.0,1.0,5.0,56134.0,1761785527673.9868
29.0,1.0,6.0,56004.0,1761785527674.4312
29.0,1.0,7.0,56153.0,1761785527674.943
126.0,0.0,0.0,55467.0,1761785527675.421
29.0,0.0,1.0,55316.0,1761785527675.8123
29.0,0.0,2.0,55470.0,1761785527676.244
28.0,0.0,3.0,55906.0,1761785527676.668
29.0,0.0,4.0,55075.0,1761785527677.1025
29.0,0.0,5.0,56146.0,1761785527677.4873
29.0,0.0,6.0,56006.0,1761785527677.8735
29.0,0.0,7.0,56153.0,1761785527678.2847
126.0,1.0,0.0,55471.0,1761785527678.6877
29.0,1.0,1.0,55312.0,1761785527679.0903
29.0,1.0,2.0,55458.0,1761785527679.5022
28.0,1.0,3.0,55892.0,1761785527679.9797
29.0,1.0,4.0,55072.0,1761785527680.3936
29.0,1.0,5.0,56143.0,1761785527680.8406
29.0,1.0,6.0,56003.0,1761785527681.2424
29.0,1.0,7.0,56155.0,1761785527682.138
126.0,0.0,0.0,55477.0,1761785527682.845
29.0,0.0,1.0,55323.0,1761785527683.293
29.0,0.0,2.0,55464.0,1761785527683.754
28.0,0.0,3.0,55896.0,1761785527684.1777
29.0,0.0,4.0,55086.0,1761785527684.6538
29.0,0.0,5.0,56166.0,1761785527685.1526
29.0,0.0,6.0,56017.0,1761785527685.6233
29.0,0.0,7.0,56158.0,1761785527686.0662
126.0,1.0,0.0,55468.0,1761785527686.5679
29.0,1.0,1.0,55311.0,1761785527687.027
29.0,1.0,2.0,55467.0,1761785527687.5334
28.0,1.0,3.0,55913.0,1761785527688.04
29.0,1.0,4.0,55097.0,1761785527688.571
29.0,1.0,5.0,56147.0,1761785527689.3096
29.0,1.0,6.0,56010.0,1761785527689.7332
29.0,1.0,7.0,56154.0,1761785527690.1477
126.0,0.0,0.0,55462.0,1761785527690.6516
29.0,0.0,1.0,55314.0,1761785527691.0854
29.0,0.0,2.0,55462.0,1761785527691.5183
28.0,0.0,3.0,55899.0,1761785527691.9458
29.0,0.0,4.0,55076.0,1761785527692.321
29.0,0.0,5.0,56138.0,1761785527692.7097
29.0,0.0,6.0,55992.0,1761785527693.0671
29.0,0.0,7.0,56138.0,1761785527693.439
-9875.0,1.0,0.0,55476.0,1761785527693.8008
29.0,1.0,1.0,55327.0,1761785527694.1323
28.0,1.0,2.0,55489.0,1761785527694.4758
29.0,1.0,3.0,55908.0,1761785527694.831
29.0,1.0,4.0,55088.0,1761785527695.1785
29.0,1.0,5.0,56144.0,1761785527695.5283
29.0,1.0,6.0,55999.0,1761785527695.8633
29.0,1.0,7.0,56149.0,1761785527696.269
128.0,0.0,0.0,55479.0,1761785527696.6504
28.0,0.0,1.0,55314.0,1761785527697.032
29.0,0.0,2.0,55460.0,1761785527697.411
29.0,0.0,3.0,55903.0,1761785527697.8586
29.0,0.0,4.0,55100.0,1761785527698.2402
29.0,0.0,5.0,56159.0,1761785527698.5994
29.0,0.0,6.0,56001.0,1761785527699.073
29.0,0.0,7.0,56151.0,1761785527699.515
126.0,1.0,0.0,55473.0,1761785527699.9963
28.0,1.0,1.0,55310.0,1761785527700.4624
29.0,1.0,2.0,55473.0,1761785527700.9175
29.0,1.0,3.0,55912.0,1761785527701.3638
29.0,1.0,4.0,55095.0,1761785527701.784
29.0,1.0,5.0,56146.0,1761785527702.1665
29.0,1.0,6.0,56020.0,1761785527702.535
29.0,1.0,7.0,56163.0,1761785527702.9026
126.0,0.0,0.0,55496.0,1761785527703.2915
28.0,0.0,1.0,55334.0,1761785527703.706
29.0,0.0,2.0,55467.0,1761785527704.0554
29.0,0.0,3.0,55906.0,1761785527704.4119
29.0,0.0,4.0,55098.0,1761785527704.7898
29.0,0.0,5.0,56167.0,1761785527705.129
29.0,0.0,6.0,56004.0,1761785527705.4617
29.0,0.0,7.0,56149.0,1761785527705.8096
126.0,1.0,0.0,55483.0,1761785527706.1584
28.0,1.0,1.0,55328.0,1761785527706.5327
29.0,1.0,2.0,55467.0,1761785527706.8774
29.0,1.0,3.0,55904.0,1761785527707.2397
29.0,1.0,4.0,55092.0,1761785527707.602
29.0,1.0,5.0,56152.0,1761785527707.951
29.0,1.0,6.0,56001.0,1761785527708.3005
29.0,1.0,7.0,56144.0,1761785527708.6477
126.0,0.0,0.0,55478.0,1761785527709.0186
28.0,0.0,1.0,55315.0,1761785527709.3684
29.0,0.0,2.0,55469.0,1761785527709.7056
29.0,0.0,3.0,55906.0,1761785527710.0312
29.0,0.0,4.0,55093.0,1761785527710.3518
29.0,0.0,5.0,56167.0,1761785527710.6812
29.0,0.0,6.0,56013.0,1761785527711.0059
29.0,0.0,7.0,56151.0,1761785527711.3384
126.0,1.0,0.0,55490.0,1761785527711.6934
28.0,1.0,1.0,55333.0,1761785527712.0374
29.0,1.0,2.0,55484.0,1761785527712.3713
29.0,1.0,3.0,55921.0,1761785527712.7
29.0,1.0,4.0,55093.0,1761785527713.0374
29.0,1.0,5.0,56159.0,1761785527713.3755
29.0,1.0,6.0,56009.0,1761785527713.7676
29.0,1.0,7.0,56152.0,1761785527724.967
126.0,0.0,0.0,55475.0,1761785527726.0298
28.0,0.0,1.0,55320.0,1761785527727.0518
29.0,0.0,2.0,55454.0,1761785527728.3176
29.0,0.0,3.0,55898.0,1761785527729.3171
29.0,0.0,4.0,55091.0,1761785527730.5127
29.0,0.0,5.0,56155.0,1761785527731.398
29.0,0.0,6.0,56015.0,1761785527732.4263
29.0,0.0,7.0,56154.0,1761785527757.6475
126.0,1.0,0.0,55497.0,1761785527758.5789
28.0,1.0,1.0,55330.0,1761785527759.13
29.0,1.0,2.0,55463.0,1761785527760.32
29.0,1.0,3.0,55894.0,1761785527761.3762
29.0,1.0,4.0,55079.0,1761785527762.4348
29.0,1.0,5.0,56161.0,1761785527763.522
29.0,1.0,6.0,56011.0,1761785527764.745
29.0,1.0,7.0,56154.0,1761785527790.3374
126.0,0.0,0.0,55490.0,1761785527791.1294
28.0,0.0,1.0,55319.0,1761785527791.7842
29.0,0.0,2.0,55467.0,1761785527792.931
29.0,0.0,3.0,55903.0,1761785527794.047
29.0,0.0,4.0,55085.0,1761785527795.0183
29.0,0.0,5.0,56163.0,1761785527796.0522
29.0,0.0,6.0,56034.0,1761785527797.3818
29.0,0.0,7.0,56168.0,1761785527822.9053
126.0,1.0,0.0,55479.0,1761785527823.822
28.0,1.0,1.0,55320.0,1761785527824.5022
29.0,1.0,2.0,55469.0,1761785527825.4187
29.0,1.0,3.0,55897.0,1761785527826.5337
29.0,1.0,4.0,55079.0,1761785527827.5964
29.0,1.0,5.0,56157.0,1761785527828.6816
29.0,1.0,6.0,56028.0,1761785527829.88
29.0,1.0,7.0,56172.0,1761785527855.3545
126.0,0.0,0.0,55483.0,1761785527856.2937
28.0,0.0,1.0,55330.0,1761785527857.4238
29.0,0.0,2.0,55470.0,1761785527858.3982
29.0,0.0,3.0,55901.0,1761785527859.4282
29.0,0.0,4.0,55080.0,1761785527860.5547
29.0,0.0,5.0,56163.0,1761785527861.5952
29.0,0.0,6.0,56024.0,1761785527862.749
29.0,0.0,7.0,56170.0,1761785527887.9937
126.0,1.0,0.0,55477.0,1761785527888.8499
28.0,1.0,1.0,55324.0,1761785527889.6606
29.0,1.0,2.0,55471.0,1761785527890.3977
29.0,1.0,3.0,55897.0,1761785527891.4033
29.0,1.0,4.0,55091.0,1761785527892.4675
29.0,1.0,5.0,56154.0,1761785527893.6243
29.0,1.0,6.0,56015.0,1761785527894.6523
29.0,1.0,7.0,56152.0,1761785527920.4536
126.0,0.0,0.0,55476.0,1761785527921.3818
28.0,0.0,1.0,55333.0,1761785527922.4695
29.0,0.0,2.0,55471.0,1761785527923.583
29.0,0.0,3.0,55896.0,1761785527924.6907
29.0,0.0,4.0,55086.0,1761785527925.7637
29.0,0.0,5.0,56152.0,1761785527927.0383
29.0,0.0,6.0,56016.0,1761785527928.037
29.0,0.0,7.0,56157.0,1761785527953.0251
125.0,1.0,0.0,55486.0,1761785527954.1685
29.0,1.0,1.0,55334.0,1761785527955.0708
29.0,1.0,2.0,55465.0,1761785527955.7993
29.0,1.0,3.0,55902.0,1761785527956.6135
29.0,1.0,4.0,55085.0,1761785527957.508
29.0,1.0,5.0,56155.0,1761785527958.1636
29.0,1.0,6.0,56014.0,1761785527959.1523
29.0,1.0,7.0,56156.0,1761785527985.649
126.0,0.0,0.0,55481.0,1761785527986.6768
28.0,0.0,1.0,55334.0,1761785527987.3533
29.0,0.0,2.0,55476.0,1761785527988.055
29.0,0.0,3.0,55914.0,1761785527989.1265
29.0,0.0,4.0,55077.0,1761785527990.2717
29.0,0.0,5.0,56151.0,1761785527990.8162
29.0,0.0,6.0,56014.0,1761785527991.87
29.0,0.0,7.0,56168.0,1761785528018.283
125.0,1.0,0.0,55472.0,1761785528019.1174
29.0,1.0,1.0,55317.0,1761785528020.2336
29.0,1.0,2.0,55476.0,1761785528021.2183
29.0,1.0,3.0,55909.0,1761785528022.3154
29.0,1.0,4.0,55084.0,1761785528023.432
29.0,1.0,5.0,56161.0,1761785528024.5503
29.0,1.0,6.0,56018.0,1761785528025.663
29.0,1.0,7.0,56157.0,1761785528050.817
125.0,0.0,0.0,55477.0,1761785528051.5854
29.0,0.0,1.0,55325.0,1761785528052.8176
29.0,0.0,2.0,55471.0,1761785528053.6206
29.0,0.0,3.0,55906.0,1761785528054.135
29.0,0.0,4.0,55083.0,1761785528055.1204
29.0,0.0,5.0,56146.0,1761785528056.363
29.0,0.0,6.0,56002.0,1761785528057.4229
29.0,0.0,7.0,56145.0,1761785528083.547
125.0,1.0,0.0,55467.0,1761785528084.5266
29.0,1.0,1.0,55304.0,1761785528085.3132
29.0,1.0,2.0,55463.0,1761785528086.1338
29.0,1.0,3.0,55900.0,1761785528087.037
29.0,1.0,4.0,55092.0,1761785528088.1475
29.0,1.0,5.0,56147.0,1761785528089.15
29.0,1.0,6.0,56001.0,1761785528090.3186
29.0,1.0,7.0,56163.0,1761785528115.9465
125.0,0.0,0.0,55466.0,1761785528116.732
29.0,0.0,1.0,55313.0,1761785528117.6267
29.0,0.0,2.0,55465.0,1761785528118.8074
29.0,0.0,3.0,55905.0,1761785528119.775
29.0,0.0,4.0,55078.0,1761785528120.821
29.0,0.0,5.0,56157.0,1761785528121.8386
29.0,0.0,6.0,56020.0,1761785528122.9702
29.0,0.0,7.0,56148.0,1761785528148.4958
125.0,1.0,0.0,55477.0,1761785528149.46
29.0,1.0,1.0,55329.0,1761785528150.6443
29.0,1.0,2.0,55469.0,1761785528151.4856
29.0,1.0,3.0,55903.0,1761785528152.6487
29.0,1.0,4.0,55090.0,1761785528153.5693
29.0,1.0,5.0,56154.0,1761785528154.7124
29.0,1.0,6.0,56009.0,1761785528155.6873
29.0,1.0,7.0,56159.0,1761785528181.1448
125.0,0.0,0.0,55479.0,1761785528181.9426
29.0,0.0,1.0,55325.0,1761785528182.8928
29.0,0.0,2.0,55478.0,1761785528184.244
29.0,0.0,3.0,55915.0,1761785528184.8252
29.0,0.0,4.0,55106.0,1761785528185.418
29.0,0.0,5.0,56155.0,1761785528186.4324
29.0,0.0,6.0,56010.0,1761785528187.3892
29.0,0.0,7.0,56152.0,1761785528213.7996
125.0,1.0,0.0,55472.0,1761785528214.405
29.0,1.0,1.0,55333.0,1761785528215.7483
29.0,1.0,2.0,55486.0,1761785528216.4373
29.0,1.0,3.0,55925.0,1761785528217.7617
29.0,1.0,4.0,55103.0,1761785528218.3435
29.0,1.0,5.0,56152.0,1761785528219.394
29.0,1.0,6.0,56005.0,1761785528220.3386
29.0,1.0,7.0,56151.0,1761785528246.3362
125.0,0.0,0.0,55478.0,1761785528247.0564
29.0,0.0,1.0,55317.0,1761785528248.0933
29.0,0.0,2.0,55476.0,1761785528248.8477
29.0,0.0,3.0,55925.0,1761785528249.7798
29.0,0.0,4.0,55107.0,1761785528250.8074
29.0,0.0,5.0,56156.0,1761785528251.9849
29.0,0.0,6.0,56011.0,1761785528252.9312
29.0,0.0,7.0,56161.0,1761785528278.851
125.0,1.0,0.0,55491.0,1761785528279.745
29.0,1.0,1.0,55333.0,1761785528280.8384
29.0,1.0,2.0,55481.0,1761785528281.6492
29.0,1.0,3.0,55910.0,1761785528282.8997
29.0,1.0,4.0,55097.0,1761785528283.8318
29.0,1.0,5.0,56164.0,1761785528284.5234
29.0,1.0,6.0,55997.0,1761785528285.4055
29.0,1.0,7.0,56145.0,1761785528311.4592
125.0,0.0,0.0,55483.0,1761785528312.1438
29.0,0.0,1.0,55318.0,1761785528313.0535
29.0,0.0,2.0,55465.0,1761785528313.9475
29.0,0.0,3.0,55911.0,1761785528314.6736
29.0,0.0,4.0,55096.0,1761785528315.9058
29.0,0.0,5.0,56158.0,1761785528317.0093
29.0,0.0,6.0,56011.0,1761785528317.7527
29.0,0.0,7.0,56154.0,1761785528344.052
125.0,1.0,0.0,55474.0,1761785528344.9434
29.0,1.0,1.0,55314.0,1761785528345.5466
29.0,1.0,2.0,55481.0,1761785528346.177
29.0,1.0,3.0,55921.0,1761785528347.3772
29.0,1.0,4.0,55097.0,1761785528348.3865
29.0,1.0,5.0,56170.0,1761785528349.3281
29.0,1.0,6.0,56016.0,1761785528350.4158
29.0,1.0,7.0,56148.0,1761785528376.469
125.0,0.0,0.0,55492.0,1761785528377.6921
29.0,0.0,1.0,55334.0,1761785528378.6162
29.0,0.0,2.0,55473.0,1761785528379.3975
29.0,0.0,3.0,55912.0,1761785528380.6548
29.0,0.0,4.0,55094.0,1761785528381.707
29.0,0.0,5.0,56160.0,1761785528382.6345
29.0,0.0,6.0,56024.0,1761785528383.6924
29.0,0.0,7.0,56153.0,1761785528409.2434
125.0,1.0,0.0,55486.0,1761785528410.08
29.0,1.0,1.0,55324.0,1761785528410.6858
29.0,1.0,2.0,55457.0,1761785528411.8604
29.0,1.0,3.0,55898.0,1761785528413.0176
29.0,1.0,4.0,55091.0,1761785528414.1252
29.0,1.0,5.0,56158.0,1761785528415.1462
29.0,1.0,6.0,56003.0,1761785528416.3354
29.0,1.0,7.0,56145.0,1761785528441.8162
125.0,0.0,0.0,55480.0,1761785528442.6787
29.0,0.0,1.0,55321.0,1761785528443.3682
29.0,0.0,2.0,55475.0,1761785528444.3901
29.0,0.0,3.0,55907.0,1761785528445.5024
29.0,0.0,4.0,55092.0,1761785528446.5417
29.0,0.0,5.0,56157.0,1761785528447.5925
29.0,0.0,6.0,56005.0,1761785528448.7422
29.0,0.0,7.0,56149.0,1761785528474.4248
125.0,1.0,0.0,55475.0,1761785528475.615
29.0,1.0,1.0,55310.0,1761785528476.66
29.0,1.0,2.0,55460.0,1761785528477.717
29.0,1.0,3.0,55891.0,1761785528478.849
29.0,1.0,4.0,55082.0,1761785528479.849
29.0,1.0,5.0,56157.0,1761785528480.9727
-9972.0,1.0,6.0,56011.0,1761785528482.251
29.0,1.0,7.0,56156.0,1761785528507.0742
128.0,0.0,0.0,55484.0,1761785528508.0466
29.0,0.0,1.0,55320.0,1761785528508.9954
29.0,0.0,2.0,55454.0,1761785528510.0046
29.0,0.0,3.0,55900.0,1761785528510.974
28.0,0.0,4.0,55081.0,1761785528511.9802
29.0,0.0,5.0,56158.0,1761785528512.9958
29.0,0.0,6.0,56015.0,1761785528514.2334
29.0,0.0,7.0,56158.0,1761785528539.7153
126.0,1.0,0.0,55484.0,1761785528540.5718
29.0,1.0,1.0,55324.0,1761785528541.5195
29.0,1.0,2.0,55457.0,1761785528542.5903
29.0,1.0,3.0,55889.0,1761785528543.737
28.0,1.0,4.0,55079.0,1761785528544.6472
29.0,1.0,5.0,56157.0,1761785528545.8774
29.0,1.0,6.0,56001.0,1761785528546.9624
29.0,1.0,7.0,56150.0,1761785528572.2773
126.0,0.0,0.0,55472.0,1761785528573.2632
29.0,0.0,1.0,55331.0,1761785528574.3882
29.0,0.0,2.0,55469.0,1761785528575.4692
29.0,0.0,3.0,55901.0,1761785528576.522
28.0,0.0,4.0,55085.0,1761785528577.638
29.0,0.0,5.0,56155.0,1761785528578.632
29.0,0.0,6.0,56016.0,1761785528579.738
29.0,0.0,7.0,56149.0,1761785528604.8623
126.0,1.0,0.0,55468.0,1761785528605.5784
29.0,1.0,1.0,55314.0,1761785528606.4521
29.0,1.0,2.0,55458.0,1761785528607.6174
29.0,1.0,3.0,55893.0,1761785528608.5525
28.0,1.0,4.0,55082.0,1761785528609.5603
29.0,1.0,5.0,56152.0,1761785528610.7295
29.0,1.0,6.0,56008.0,1761785528611.741
29.0,1.0,7.0,56159.0,1761785528637.4053
126.0,0.0,0.0,55472.0,1761785528638.3987
29.0,0.0,1.0,55315.0,1761785528639.726
29.0,0.0,2.0,55466.0,1761785528640.3372
29.0,0.0,3.0,55899.0,1761785528641.3345
28.0,0.0,4.0,55079.0,1761785528642.311
29.0,0.0,5.0,56151.0,1761785528643.311
29.0,0.0,6.0,55999.0,1761785528644.363
29.0,0.0,7.0,56155.0,1761785528669.9724
126.0,1.0,0.0,55471.0,1761785528670.9077
29.0,1.0,1.0,55325.0,1761785528672.0955
29.0,1.0,2.0,55478.0,1761785528673.0374
29.0,1.0,3.0,55908.0,1761785528674.212
28.0,1.0,4.0,55074.0,1761785528675.1196
29.0,1.0,5.0,56152.0,1761785528675.9084
29.0,1.0,6.0,56016.0,1761785528677.0276
29.0,1.0,7.0,56169.0,1761785528702.587
126.0,0.0,0.0,55473.0,1761785528703.5247
29.0,0.0,1.0,55318.0,1761785528704.5657
29.0,0.0,2.0,55473.0,1761785528705.619
29.0,0.0,3.0,55900.0,1761785528706.7568
28.0,0.0,4.0,55080.0,1761785528707.9714
29.0,0.0,5.0,56147.0,1761785528709.0679
29.0,0.0,6.0,55999.0,1761785528710.1772
29.0,0.0,7.0,56151.0,1761785528735.176
126.0,1.0,0.0,55472.0,1761785528735.9824
29.0,1.0,1.0,55323.0,1761785528736.8752
29.0,1.0,2.0,55477.0,1761785528737.8645
29.0,1.0,3.0,55897.0,1761785528738.8706
28.0,1.0,4.0,55076.0,1761785528739.9756
29.0,1.0,5.0,56156.0,1761785528740.9832
29.0,1.0,6.0,56017.0,1761785528742.084
29.0,1.0,7.0,56172.0,1761785528767.7087
126.0,0.0,0.0,55480.0,1761785528768.665
29.0,0.0,1.0,55326.0,1761785528769.834
29.0,0.0,2.0,55469.0,1761785528770.926
29.0,0.0,3.0,55899.0,1761785528772.0288
28.0,0.0,4.0,55087.0,1761785528772.8855
29.0,0.0,5.0,56148.0,1761785528773.6777
29.0,0.0,6.0,56010.0,1761785528774.654
29.0,0.0,7.0,56152.0,1761785528800.264
126.0,1.0,0.0,55474.0,1761785528801.1973
29.0,1.0,1.0,55334.0,1761785528802.323
29.0,1.0,2.0,55485.0,1761785528803.1174
29.0,1.0,3.0,55907.0,1761785528803.952
28.0,1.0,4.0,55098.0,1761785528805.057
29.0,1.0,5.0,56152.0,1761785528806.186
29.0,1.0,6.0,56012.0,1761785528807.3113
29.0,1.0,7.0,56164.0,1761785528832.832
126.0,0.0,0.0,55479.0,1761785528833.8572
29.0,0.0,1.0,55329.0,1761785528835.0781
29.0,0.0,2.0,55477.0,1761785528836.1814
29.0,0.0,3.0,55914.0,1761785528837.3716
28.0,0.0,4.0,55073.0,1761785528838.3535
29.0,0.0,5.0,56146.0,1761785528839.5244
29.0,0.0,6.0,56010.0,1761785528840.5742
29.0,0.0,7.0,56155.0,1761785528865.403
126.0,1.0,0.0,55476.0,1761785528866.4924
29.0,1.0,1.0,55332.0,1761785528867.5142
29.0,1.0,2.0,55479.0,1761785528868.534
28.0,1.0,3.0,55920.0,1761785528869.2107
29.0,1.0,4.0,55101.0,1761785528870.392
29.0,1.0,5.0,56156.0,1761785528871.4
29.0,1.0,6.0,56020.0,1761785528872.3838
29.0,1.0,7.0,56156.0,1761785528898.031
126.0,0.0,0.0,55479.0,1761785528898.939
29.0,0.0,1.0,55323.0,1761785528900.088
29.0,0.0,2.0,55483.0,1761785528901.0442
29.0,0.0,3.0,55911.0,1761785528902.3655
28.0,0.0,4.0,55094.0,1761785528903.1792
29.0,0.0,5.0,56157.0,1761785528904.2493
